-BEGIN HEADER-,,,,,,,,,,,San Francisco
2020,10,9,3.69,3.1,4.85,2.25,0.52,1.05,0.2,9.15,70.32
2020,10,10,2.56,1.54,4.83,1.77,0.37,0.77,0.15,6.97,50.14
2020,10,11,5.13,9.18,5.08,0.55,0.73,1.23,0.24,11.62,95.16
2020,10,12,5.08,9.22,5.03,0.52,0.73,1.19,0.24,11.51,94.26
2020,10,13,5.05,9.41,5,0.48,0.74,1.17,0.23,11.43,93.98
2020,10,14,5.02,9.31,4.98,0.5,0.74,1.2,0.24,11.31,92.99
2020,10,15,4.63,7.94,4.64,0.67,0.69,-999,0.21,10.24,85.34
2020,10,16,4.74,8.12,4.69,0.62,0.71,1.04,0.21,10.25,85.67
2020,10,17,4.76,8.44,4.71,0.57,0.73,1.02,0.2,10.32,86.1
2020,10,18,4.06,5.57,4.63,1.43,0.62,0.91,0.18,9.12,73.95
2020,10,19,3.96,5.56,4.64,1.4,0.61,0.89,0.18,9.12,72.93
2020,10,20,4.09,5.5,4.58,1.51,0.64,1,0.2,9.33,75.18
2020,10,21,4.63,8.57,4.58,0.54,0.73,1.02,0.2,10.2,84.6
2020,10,22,3.82,5.2,4.39,1.32,0.61,0.87,0.17,8.59,69.82
2020,10,23,4.44,7.88,4.47,0.7,0.72,0.95,0.19,9.64,80.48
2020,10,24,3.09,3.58,4.3,1.39,0.5,0.72,0.14,7.38,57.74
2020,10,25,3.03,3.75,4.12,1.21,0.5,0.68,0.14,6.98,54.97
2020,10,26,4.65,9.36,4.61,0.45,0.77,0.85,0.17,9.76,82.02
2020,10,27,4.44,8.85,4.39,0.43,0.74,0.86,0.17,9.63,80.96
2020,10,28,4.34,8.03,4.36,0.65,0.73,0.84,0.17,9.2,77.28
2020,10,29,3.93,6.4,4.19,0.98,0.67,0.76,0.15,8.32,69.43
2020,10,30,3.39,5.02,4.19,1.14,0.59,-999,0.14,7.45,60.11
2020,10,31,3.93,6.79,4.14,0.82,0.68,0.73,0.15,8.44,70.37
2020,11,1,3.49,4.82,3.97,1.28,0.61,0.64,0.12,7.42,61.55
2020,11,2,3.23,4.28,3.81,1.26,0.57,0.63,0.12,7.17,58.81
2020,11,3,3.75,5.89,3.9,1.04,0.67,0.69,0.14,8.01,67.35
2020,11,4,3.49,4.9,3.74,1.26,0.63,0.7,0.14,7.98,65.75
2020,11,5,3.48,5.3,3.72,1.15,0.63,0.66,0.13,7.56,63.53
2020,11,6,3.63,5.87,3.94,1,0.67,0.65,0.13,8.09,66.46
2020,11,7,3.74,7.07,3.82,0.7,0.7,0.52,0.1,8,67.84
2020,11,8,3.23,5.2,3.9,1.21,0.61,0.5,0.1,7.15,58.23
2020,11,9,3.6,6.37,3.8,0.95,0.69,0.48,0.09,7.59,64.02
2020,11,10,3.64,6.76,3.7,0.76,0.7,0.57,0.12,7.73,65.98
2020,11,11,2.24,1.21,3.65,1.73,0.43,0.45,0.09,5.6,41.84
2020,11,12,3.58,6.71,3.6,0.72,0.7,0.52,0.11,7.37,63.38
2020,11,13,1.46,0.92,3.34,1.07,0.29,0.32,0.06,4,28.47
2020,11,14,3.49,7.03,3.54,0.62,0.7,0.56,0.12,7.41,63.43
2020,11,15,3.5,7.7,3.46,0.43,0.7,0.57,0.12,7.62,65.66
2020,11,16,3.58,7.71,3.56,0.46,0.73,0.55,0.11,7.43,64.13
2020,11,17,1.26,0.77,3.3,0.96,0.26,0.29,0.06,3.61,25.09
2020,11,18,2.28,1.98,3.32,1.54,0.47,0.42,0.09,5.52,42.43
2020,11,19,2.93,4.06,3.36,1.36,0.61,0.5,0.1,6.45,52.98
2020,11,20,3.36,6.85,3.4,0.64,0.7,0.51,0.1,7.02,60.43
2020,11,21,2.79,3,3.43,1.67,0.59,0.46,0.09,6.05,49.15
2020,11,22,3,5.1,3.32,1.12,0.64,0.46,0.09,6.34,53.35
2020,11,23,3.08,6.03,3.27,0.67,0.66,0.41,0.09,6.6,56.15
2020,11,24,3.27,7.34,3.26,0.49,0.7,0.41,0.08,6.71,58.79
2020,11,25,3.34,7.59,3.32,0.48,0.73,0.45,0.09,6.79,59.24
2020,11,26,3.41,8.12,3.38,0.42,0.75,0.47,0.09,6.8,59.63
2020,11,27,3.36,7.97,3.33,0.43,0.74,0.45,0.09,6.68,58.76
2020,11,28,3.29,7.8,3.27,0.41,0.73,0.46,0.09,6.52,57.52
2020,11,29,3.2,7.12,3.18,0.5,0.71,0.41,0.08,6.34,55.92
2020,11,30,3.2,7.5,3.17,0.45,0.72,0.38,0.08,6.39,56.59
2020,12,1,3.04,6.27,3.13,0.79,0.69,0.38,0.08,6.26,54.23
2020,12,2,2.92,5.85,3.01,0.72,0.66,0.37,0.07,5.96,51.99
2020,12,3,2.71,4.85,2.88,0.84,0.62,0.32,0.06,5.47,47.81
2020,12,4,2.98,6.81,2.96,0.5,0.69,0.36,0.07,5.98,53.12
2020,12,5,1.69,2.24,2.89,0.94,0.39,0.25,0.05,3.92,30.61
2020,12,6,2.47,4.25,2.94,0.97,0.57,0.34,0.07,5.26,44.31
2020,12,7,3.05,7.31,3.01,0.43,0.71,0.35,0.07,6.01,53.57
2020,12,8,3.1,7.48,3.05,0.43,0.73,0.33,0.06,6,53.55
2020,12,9,2.69,4.53,2.86,0.96,0.63,0.31,0.06,5.55,47.98
2020,12,10,2.84,5.76,2.98,0.71,0.67,0.31,0.06,5.64,49.16
2020,12,11,1.68,1.58,2.88,1.09,0.4,0.22,0.05,3.98,30.64
2020,12,12,1.62,1.1,2.76,1.22,0.38,0.24,0.05,4.09,30.31
2020,12,13,1.1,0.67,2.76,0.88,0.27,0.19,0.04,2.97,21.05
2020,12,14,3.03,7.68,2.98,0.39,0.72,0.34,0.07,6.15,54.34
2020,12,15,2.17,3.4,2.81,1.02,0.52,0.29,0.05,4.85,39.5
2020,12,16,2.21,2.23,2.73,1.36,0.53,0.3,0.06,5.12,41.34
2020,12,17,2.69,5.64,2.89,0.71,0.65,0.31,0.06,5.65,48.36
2020,12,18,2.99,7.39,2.95,0.44,0.72,0.32,0.06,5.97,52.93
2020,12,19,2.94,7.02,2.92,0.46,0.7,0.34,0.07,5.89,52.04
2020,12,20,2.98,7.26,2.96,0.44,0.72,0.34,0.07,5.97,52.72
2020,12,21,2.88,6.51,2.94,0.57,0.69,0.31,0.06,5.76,50.39
2020,12,22,3.02,7.42,3.01,0.44,0.72,0.31,0.06,5.93,52.56
2020,12,23,2.93,6.01,3.02,0.78,0.7,0.3,0.05,5.8,50.85
2020,12,24,2.47,3.63,2.73,1.03,0.59,0.27,0.05,5.02,43.06
2020,12,25,1.16,1.03,2.69,0.79,0.28,0.18,0.04,3.02,22.11
2020,12,26,2.68,5.19,2.9,0.87,0.64,0.29,0.05,5.62,48.12
2020,12,27,2.75,5.02,2.86,0.79,0.66,0.27,0.05,5.62,48.66
2020,12,28,2.36,3.93,2.83,0.98,0.56,0.23,0.05,5.07,42.48
2020,12,29,2.98,6.68,2.99,0.57,0.7,0.28,0.05,5.78,51.13
2020,12,30,2.57,3.69,2.94,1.13,0.61,0.3,0.06,5.49,45.83
2020,12,31,2.94,6.61,2.94,0.59,0.7,0.3,0.06,6.04,52.88
2021,1,1,2.42,3.06,2.88,1.5,0.57,0.27,0.05,5.35,44.27
2021,1,2,1.05,0.56,2.75,0.85,0.24,0.17,0.03,2.97,20.58
2021,1,3,1.48,0.69,2.79,1.24,0.34,0.23,0.05,3.91,28.21
2021,1,4,1.54,2.04,2.85,0.88,0.36,0.21,0.04,3.82,29.23
2021,1,5,2.63,4.69,3.03,0.94,0.6,0.28,0.05,5.62,47.17
2021,1,6,1.64,1.5,2.79,1.14,0.38,0.22,0.05,4.09,31.14
2021,1,7,2.58,3.54,3.03,1.32,0.59,0.31,0.06,5.62,46.34
2021,1,8,2.09,2.97,3.08,1.12,0.48,0.28,0.05,4.91,38.58
2021,1,9,3.11,6.68,3.1,0.52,0.7,0.37,0.07,6.46,56.15
2021,1,10,1.95,1.75,3.05,1.35,0.44,0.29,0.06,4.8,36.55
2021,1,11,2.69,3.23,3.01,1.36,0.6,0.34,0.07,5.83,48.57
2021,1,12,1.69,0.76,2.82,1.38,0.38,0.26,0.05,4.28,32.04
2021,1,13,2.3,3.18,2.98,1.12,0.51,0.31,0.06,5.36,43.34
2021,1,14,3.14,6.32,3.18,0.66,0.69,0.38,0.08,6.51,56.42
2021,1,15,3.01,5.05,3.15,0.97,0.65,0.41,0.08,6.42,54.63
2021,1,16,2.51,3.71,3.2,1.12,0.54,0.36,0.07,5.87,47.16
2021,1,17,3.34,7.43,3.3,0.45,0.71,0.41,0.08,6.94,60.25
2021,1,18,3.54,8.06,3.5,0.44,0.74,0.42,0.09,7.12,61.84
2021,1,19,3.58,8.27,3.54,0.43,0.75,0.41,0.08,7.16,62.26
2021,1,20,3.57,7.91,3.53,0.47,0.74,0.42,0.09,7.19,62.38
2021,1,21,2.57,2.96,3.47,1.39,0.53,0.36,0.07,5.77,45.8
2021,1,22,2.13,2.52,3.37,1.2,0.43,0.3,0.06,5.05,39.4
2021,1,23,3.35,6.57,3.43,0.75,0.68,0.38,0.07,6.98,59.95
2021,1,24,1.23,0.73,3.43,0.97,0.25,0.21,0.04,3.42,23.85
2021,1,25,3.54,7.16,3.66,0.71,0.7,0.41,0.08,7.38,62.81
2021,1,26,1.72,1.72,3.53,1.19,0.34,0.24,0.05,4.38,32.38
2021,1,27,1.39,1.18,3.58,0.99,0.27,0.21,0.04,3.63,26.13
2021,1,28,2.32,2.58,3.64,1.25,0.45,0.28,0.05,5.58,42.98
2021,1,29,3.52,6.9,3.73,0.72,0.67,0.38,0.07,7.49,63.23
2021,1,30,3.07,2.88,3.69,1.71,0.58,0.48,0.09,7.13,56.48
2021,1,31,3.05,3.43,3.66,1.58,0.57,0.5,0.1,6.98,55.77
2021,2,1,2.71,3.14,3.64,1.35,0.51,0.5,0.1,6.55,50.96
2021,2,2,3.23,5.26,3.75,1.03,0.59,0.51,0.1,7.21,58.8
2021,2,3,3.49,5.95,3.97,1.04,0.63,0.52,0.1,7.83,63.65
2021,2,4,4.12,8.8,4.06,0.45,0.74,0.55,0.11,8.7,73.75
2021,2,5,4.07,7.83,4.1,0.75,0.73,0.55,0.11,8.48,71.41
2021,2,6,4.24,8.34,4.22,0.58,0.75,0.56,0.11,8.77,74.17
2021,2,7,4.11,7.07,4.22,0.97,0.72,0.55,0.11,8.64,72.26
2021,2,8,2.56,1.36,4.03,1.96,0.45,0.45,0.09,6.2,46.59
2021,2,9,2.21,0.93,3.91,1.8,0.38,0.45,0.09,5.71,41.88
2021,2,10,4.26,8.43,4.22,0.55,0.73,0.7,0.14,9.31,78.26
2021,2,11,1.67,0.73,4,1.34,0.28,0.45,0.09,4.66,32.81
2021,2,12,4.09,6.79,4.31,0.97,0.68,0.75,0.15,9.23,75.62
2021,2,13,4.12,6,4.38,1.36,0.68,0.73,0.15,9.09,74.32
2021,2,14,2.21,1,4.2,1.74,0.36,0.52,0.1,5.95,42.57
2021,2,15,2.32,1.19,4.23,1.75,0.38,0.54,0.11,6.16,44.44
2021,2,16,3.28,2.95,4.54,2.11,0.52,0.7,0.14,7.87,60.63
2021,2,17,4.79,8.84,4.81,0.6,0.76,0.96,0.2,10.29,85.3
2021,2,18,3.64,2.94,4.59,2.15,0.57,0.85,0.17,8.67,67.39
2021,2,19,2.8,2.57,4.57,1.73,0.44,0.7,0.14,6.98,52.62
2021,2,20,4.47,6.92,4.78,1.26,0.69,0.83,0.16,9.91,80.77
2021,2,21,4.81,8.98,4.79,0.51,0.73,0.73,0.15,10.62,88.39
2021,2,22,4.86,8.92,4.84,0.53,0.73,0.84,0.16,10.73,88.97
2021,2,23,5.09,8.44,5.16,0.84,0.76,0.84,0.17,10.75,88.57
2021,2,24,5.25,9.86,5.22,0.48,0.77,0.89,0.18,11.16,92.46
2021,2,25,5.06,8.64,5.08,0.82,0.74,0.88,0.18,10.91,90.41
2021,2,26,5.22,9.46,5.18,0.52,0.76,0.88,0.18,11.4,94.1
2021,2,27,5.3,9.56,5.26,0.52,0.76,0.81,0.16,11.46,94.72
2021,2,28,5.24,9.19,5.26,0.53,0.75,0.77,0.15,11.42,94.12
2021,3,1,5.22,8.66,5.23,0.67,0.73,0.82,0.16,11.29,93.16
2021,3,2,4.6,4.49,5.2,2.19,0.64,0.75,0.15,10.07,80.93
2021,3,3,3.8,2.05,5.02,2.62,0.52,0.63,0.12,8.66,67.95
2021,3,4,4.79,6.47,5.27,1.29,0.66,0.78,0.16,10.57,85.7
2021,3,5,5.05,7.11,5.23,1.23,0.69,0.89,0.18,11.07,90.79
2021,3,6,5.56,9.29,5.59,0.68,0.75,1.05,0.21,12.3,100.27
2021,3,7,5.56,9.21,5.53,0.64,0.74,1.09,0.22,12.47,101.51
2021,3,8,4.68,5.52,5.57,1.57,0.62,0.96,0.2,10.84,84.83
2021,3,9,3.76,3.39,5.53,1.8,0.49,0.73,0.15,9.23,69.8
2021,3,10,4.26,3.7,5.61,2.15,0.55,0.79,0.16,10.12,77.78
2021,3,11,4.6,5.66,5.54,1.47,0.59,0.75,0.15,10.37,82.34
2021,3,12,5.86,9.12,5.83,0.76,0.75,0.91,0.18,12.71,103.8
2021,3,13,3.73,2.91,5.94,2.05,0.48,0.77,0.16,9.35,69.05
2021,3,14,2.35,0.88,5.42,1.84,0.3,0.61,0.12,6.54,46.62
2021,3,15,5.11,6.08,6.1,1.96,0.64,1.1,0.22,11.95,92.98
2021,3,16,5.81,7.93,6.06,1.35,0.72,1.16,0.23,12.98,104.14
2021,3,17,3.47,1.3,5.87,2.72,0.43,0.95,0.19,9.14,66.27
2021,3,18,1.87,0.73,5.75,1.47,0.23,0.7,0.13,5.95,39.98
2021,3,19,4.86,4.41,5.99,2.27,0.59,1.23,0.24,11.7,89.85
2021,3,20,6.22,9.35,6.32,0.88,0.74,1.31,0.27,14.2,112.88
2021,3,21,6.44,9.96,6.43,0.71,0.77,1.27,0.26,14.59,116.04
2021,3,22,5.82,6.81,6.12,1.89,0.69,1.27,0.26,13.7,107.88
2021,3,23,6.66,10.45,6.64,0.67,0.78,1.39,0.28,15.02,118.82
2021,3,24,5.95,6.63,6.5,1.96,0.7,1.27,0.26,13.91,107.81
2021,3,25,6.12,8.6,6.5,1.11,0.7,1.29,0.26,14.12,111.5
2021,3,26,6.66,10.42,6.72,0.71,0.77,-999,0.3,14.95,119.56
2021,3,27,6.75,10.31,6.72,0.68,0.77,1.55,0.31,15.23,121.5
2021,3,28,5.36,5.49,6.69,2.1,0.6,1.38,0.27,12.81,98.13
2021,3,29,6.84,10.15,6.82,0.76,0.77,1.46,0.3,15.41,122.72
2021,3,30,7.09,11.1,7.05,0.6,0.79,1.48,0.3,15.76,125.59
2021,3,31,6.95,10.55,6.91,0.64,0.77,1.55,0.31,15.69,125.13
2021,4,1,7.08,11.02,7.05,0.58,0.78,1.57,0.32,16.12,127.8
2021,4,2,5.99,6.52,6.93,1.86,0.66,1.49,0.3,13.86,107.58
2021,4,3,5.06,3.4,6.85,2.69,0.55,1.45,0.29,12.51,93.48
2021,4,4,5.12,3.22,6.8,2.99,0.55,1.52,0.3,12.66,95.02
2021,4,5,3.63,2.44,6.98,2.1,0.39,1.2,0.23,9.81,69.93
2021,4,6,5.64,5.06,7.12,2.3,0.6,1.59,0.32,13.8,103.96
2021,4,7,5.78,5.8,7.08,2.05,0.61,1.64,0.33,14.13,107.06
2021,4,8,7.17,9.29,7.31,1.18,0.76,1.78,0.36,16.35,128.76
2021,4,9,6.51,7.18,7.31,1.76,0.68,1.64,0.33,15.3,117.95
2021,4,10,7.25,9.5,7.39,1.2,0.76,1.75,0.35,16.66,131.03
2021,4,11,7.16,8.1,7.46,1.6,0.74,1.78,0.36,16.67,129.53
2021,4,12,6.74,7.21,7.38,1.97,0.7,1.68,0.34,15.97,123.2
2021,4,13,7.16,8.56,7.63,1.6,0.73,1.72,0.34,16.52,128.15
2021,4,14,7.43,9.85,7.49,0.93,0.76,1.75,0.35,17.32,135.41
2021,4,15,7.5,9.84,7.57,1.12,0.76,1.73,0.34,17.05,134.36
2021,4,16,6.12,5.8,7.6,2.22,0.62,1.66,0.34,14.86,111.97
2021,4,17,5.38,5.16,7.55,1.96,0.54,1.53,0.3,13.47,100.26
2021,4,18,6.55,6.69,7.83,2.24,0.66,1.74,0.34,15.37,117.33
2021,4,19,6.55,7.28,7.76,1.8,0.65,1.84,0.37,15.68,119.45
2021,4,20,5.17,3.58,7.63,2.68,0.51,1.57,0.31,13.16,96.48
2021,4,21,4.2,3.39,7.57,1.86,0.41,1.19,0.23,10.94,79.48
2021,4,22,3.79,2.84,7.75,1.79,0.38,1.12,0.22,10.25,72.1
2021,4,23,5.28,3.64,7.65,2.7,0.52,1.49,0.3,13.65,100.09
2021,4,24,6.3,3.97,7.65,3.25,0.61,1.67,0.34,15.74,117.89
2021,4,25,4.24,2.54,7.5,2.74,0.41,1.11,0.22,11.24,81.65
2021,4,26,7.72,9.63,7.92,1.36,0.74,1.57,0.31,18.05,140.79
2021,4,27,8.06,11.71,8.07,0.65,0.77,1.65,0.34,18.78,147.2
2021,4,28,8.11,11.73,8.12,0.66,0.77,2.02,0.41,19.01,148.41
2021,4,29,6.72,7.16,8.12,2.02,0.64,1.91,0.38,16.09,122.55
2021,4,30,5.73,3.64,8.11,3.21,0.54,1.77,0.35,14.27,104.93
2021,5,1,5.8,5.05,7.97,2.65,0.55,1.8,0.36,14.81,110.11
2021,5,2,8.19,11.48,8.21,0.74,0.77,2.15,0.43,19.41,150.81
2021,5,3,8.16,11.35,8.2,0.81,0.77,2.12,0.42,19.23,149.85
2021,5,4,8.12,11.46,8.13,0.7,0.76,2.27,0.45,19.63,152.37
2021,5,5,6.01,5.64,8.14,2.22,0.56,1.82,0.36,15.2,113.34
2021,5,6,6.09,5.53,8.07,2.36,0.56,1.8,0.36,15.3,114.7
2021,5,7,8.44,11.77,8.49,0.79,0.78,2.3,0.46,19.8,153.7
2021,5,8,8.3,11.7,8.45,0.81,0.77,-999,0.43,19.49,151.73
2021,5,9,8.13,9.94,8.26,1.39,0.75,2.19,0.44,19.2,149.57
2021,5,10,8.39,11.39,8.43,0.79,0.77,2.22,0.45,19.88,154.15
2021,5,11,7.35,7.65,8.35,2.19,0.67,-999,0.38,17.52,134.36
2021,5,12,5.83,5.01,8.33,2.29,0.53,1.72,0.34,14.72,109.09
2021,5,13,5.27,4.25,8.3,2.23,0.48,1.62,0.33,13.5,99.2
2021,5,14,4.73,3.51,8.35,2.19,0.43,1.51,0.3,12.43,89.32
2021,5,15,3.69,2.16,8.03,2.15,0.34,1.23,0.24,10.26,72.36
2021,5,16,5.01,3.1,8,2.76,0.45,1.47,0.3,13.3,97.41
2021,5,17,6.13,4.57,8.34,3.02,0.55,1.66,0.34,15.5,115.22
2021,5,18,8.54,11.67,8.58,0.73,0.77,2.21,0.45,20.52,158.66
2021,5,19,8.58,11.64,8.62,0.81,0.77,2.13,0.43,20.45,158.46
2021,5,20,8.78,12.23,8.85,0.7,0.78,2.03,0.41,20.46,158.85
2021,5,21,8.57,11.2,8.63,1.05,0.77,1.76,0.35,19.9,155.7
2021,5,22,7.91,8.48,8.36,1.89,0.7,1.75,0.35,18.8,146.12
2021,5,23,7.08,6.18,8.5,2.8,0.62,1.85,0.38,17.58,132.41
2021,5,24,6.9,6.19,8.47,2.46,0.61,1.99,0.4,17.52,131.01
2021,5,25,7.96,9.01,8.71,1.97,0.7,2.15,0.43,19.22,147.28
2021,5,26,7.65,8.2,8.79,2.33,0.67,2.02,0.41,18.7,141.98
2021,5,27,7.57,8.55,8.56,1.73,0.66,2.1,0.42,18.85,143.03
2021,5,28,7.99,9,8.65,1.72,0.7,2.24,0.45,19.45,148.75
2021,5,29,4.86,3.56,8.54,2.25,0.43,1.55,0.31,13.05,93.85
2021,5,30,8.1,9.16,8.58,1.71,0.71,2.16,0.43,19.47,150.37
2021,5,31,8.65,11.22,8.71,0.92,0.76,2.45,0.48,20.63,159.78
2021,6,1,6.02,5.25,8.42,2.35,0.52,1.83,0.37,15.38,115.01
2021,6,2,6.51,5.16,8.53,2.79,0.57,1.99,0.4,16.73,124.38
2021,6,3,7.09,6.74,8.56,2.49,0.62,2.14,0.43,17.68,133.76
2021,6,4,6.67,6.05,8.71,2.59,0.58,2.17,0.43,17.16,127.23
2021,6,5,8.54,10.33,8.88,1.96,0.74,2.46,0.49,20.27,156.71
2021,6,6,8.75,11.66,8.86,0.88,0.76,2.53,0.5,21.12,162.61
2021,6,7,8.77,11.74,8.86,0.85,0.76,2.48,0.49,21.21,163.32
2021,6,8,8.73,11.43,8.91,0.97,0.76,2.44,0.48,21.1,162.16
2021,6,9,8.67,11.01,8.84,1.18,0.75,2.3,0.46,20.63,159.89
2021,6,10,8.89,11.99,8.96,0.77,0.77,2.24,0.45,21.29,164.41
2021,6,11,8.46,10.86,8.54,0.98,0.73,2.45,0.48,21.1,162.41
2021,6,12,7.74,7.46,8.44,2.41,0.67,-999,0.48,19.83,149.9
2021,6,13,7.56,7.53,8.64,2.51,0.66,2.52,0.5,19.53,146.19
2021,6,14,7.59,6.57,8.72,3,0.66,2.44,0.48,19.38,144.8
2021,6,15,8.92,12.26,9,0.74,0.77,2.54,0.51,21.45,165.34
2021,6,16,8.32,8.98,8.64,2.17,0.72,2.37,0.47,19.66,153.3
2021,6,17,8.83,11.7,8.88,0.77,0.77,2.76,0.54,21.43,164.64
2021,6,18,8.6,10.83,8.66,1.01,0.74,2.76,0.54,21.09,162.06
2021,6,19,6.99,5.82,8.65,2.89,0.6,2.27,0.45,17.44,131.16
2021,6,20,5.83,4.81,8.66,2.39,0.51,2.05,0.41,15.44,112.8
2021,6,21,6.34,4.96,8.63,2.61,0.55,2.27,0.45,16.67,122.41
2021,6,22,7.31,7.01,8.76,2.44,0.63,2.46,0.48,18.81,140.12
2021,6,23,7.19,6.01,8.65,2.83,0.62,2.45,0.48,18.57,138.05
2021,6,24,7.73,7.39,8.71,2.28,0.67,2.51,0.49,19.42,146.45
2021,6,25,6.04,4.81,8.75,2.43,0.52,2.09,0.41,15.83,115.8
2021,6,26,6.98,5.77,8.57,3,0.6,2.32,0.46,17.87,134.05
2021,6,27,5.87,4.53,8.59,2.55,0.51,2.07,0.41,15.66,114.21
2021,6,28,6.16,5.39,8.76,2.18,0.53,2.02,0.4,15.98,117.27
2021,6,29,6.2,5.59,8.41,2.28,0.54,2.02,0.4,16.16,120.24
2021,6,30,4.82,3.65,8.31,2.23,0.42,1.64,0.33,13,94.99
2021,7,1,5.49,4.03,8.53,2.58,0.48,1.9,0.38,14.86,107.7
2021,7,2,6.23,4.99,8.6,2.65,0.54,2.1,0.42,16.41,120.33
2021,7,3,6.58,4.34,8.53,3.47,0.57,2.21,0.44,17.04,126.08
2021,7,4,6.93,5.42,8.67,2.99,0.6,2.34,0.46,17.83,132.22
2021,7,5,7.15,5.65,8.73,2.94,0.62,2.35,0.47,18.02,134.31
2021,7,6,6.26,5.12,8.74,2.6,0.55,2.16,0.43,16.32,119.52
2021,7,7,5.73,4.88,8.83,2.36,0.5,1.98,0.39,15.15,109.53
2021,7,8,7.7,8.18,8.72,2.16,0.67,2.45,0.48,19.05,144.3
2021,7,9,7.29,6.96,8.14,2.42,0.64,2.38,0.47,18.45,140.97
2021,7,10,6.73,5.85,8.21,2.58,0.59,2.23,0.44,17.36,130.52
2021,7,11,5.86,5.03,8.45,2.32,0.52,1.97,0.39,15.34,113.03
2021,7,12,5.24,3.87,8.25,2.45,0.46,1.77,0.35,13.86,102.15
2021,7,13,5.29,4,8.48,2.39,0.47,1.81,0.36,14.1,102.38
2021,7,14,5.94,4.86,8.32,2.28,0.52,1.95,0.38,15.14,112.99
2021,7,15,6.54,4.86,8.5,2.99,0.58,2.2,0.44,16.82,124.72
2021,7,16,6.1,5.05,8.46,2.55,0.54,2.01,0.4,15.85,116.98
2021,7,17,6.76,6.16,8.41,2.48,0.6,2.12,0.42,17.07,128.05
2021,7,18,6.31,5.31,8.11,2.64,0.56,2.01,0.4,15.73,119.29
2021,7,19,6.11,4.96,8.01,2.61,0.55,2,0.4,15.57,117.34
2021,7,20,6.46,6,8.43,2.44,0.58,2.16,0.43,16.56,123.15
2021,7,21,8.2,9.83,8.58,1.52,0.73,2.57,0.51,20.01,152.7
2021,7,22,6.33,6.4,8.59,2.25,0.57,1.99,0.4,16.02,118.93
2021,7,23,7.05,6.48,8.48,2.64,0.63,2.16,0.43,17.38,130.97
2021,7,24,6,4.81,8.2,2.55,0.54,1.99,0.4,15.4,114.48
2021,7,25,5.69,3.97,7.79,2.75,0.52,1.91,0.38,14.63,109.7
2021,7,26,4.64,2.2,7.18,3.12,0.42,1.46,0.29,11.73,90.41
2021,7,27,6.35,6.02,7.88,2.05,0.58,2.06,0.41,16.34,122.38
2021,7,28,5.95,5,7.95,2.56,0.55,2,0.4,15.59,115.27
2021,7,29,5.45,4.11,7.91,2.62,0.5,1.88,0.38,14.66,106.48
2021,7,30,6.27,5.1,7.95,2.56,0.58,-999,0.42,16.44,121.88
2021,7,31,6.66,5.1,7.99,3.04,0.62,2.17,0.43,17.16,128.13
2021,8,1,7.09,6.98,8.18,2.16,0.66,2.2,0.44,17.41,132.04
2021,8,2,7.41,7.43,8.2,2.01,0.69,2.39,0.47,18.24,138.29
2021,8,3,5.81,5.18,8.17,2.19,0.54,2.02,0.4,15.04,110.52
2021,8,4,5.6,4.75,8.1,2.27,0.52,2.04,0.4,14.55,106.88
2021,8,5,5.49,3.99,7.95,2.72,0.52,1.9,0.38,14.34,105.43
2021,8,6,5.78,4.1,7.02,2.81,0.55,-999,0.31,13.01,105.45
2021,8,7,5.21,3.17,6.4,2.89,0.49,1.34,0.27,11.24,95.2
2021,8,8,5.39,3.87,7.04,2.67,0.51,1.61,0.32,12.71,100.66
2021,8,9,5.67,4.77,7.72,2.34,0.54,1.93,0.38,14.55,108.34
2021,8,10,6.71,6.41,7.82,2.14,0.64,2.21,0.44,16.79,126.66
2021,8,11,5.66,4.94,7.49,2.3,0.54,1.96,0.39,14.8,110.41
2021,8,12,5.26,3.34,6.84,2.82,0.51,1.64,0.33,12.72,99.98
2021,8,13,4.91,3.55,7.16,2.38,0.48,1.67,0.33,12.59,94.95
2021,8,14,4.49,3.19,6.72,2.25,0.44,1.42,0.28,10.95,85.54
2021,8,15,4.64,2.8,6.11,2.6,0.45,1.32,0.26,10.41,86.77
2021,8,16,6.26,6.11,6.67,2.04,0.62,1.76,0.34,14.12,115.5
2021,8,17,6.69,7.63,7.4,1.48,0.66,2.09,0.41,16.21,125.34
2021,8,18,5.71,4.14,6.32,2.68,0.56,1.41,0.28,11.77,99.53
2021,8,19,4.95,3.14,6.08,2.67,0.49,1.18,0.23,10.48,88.9
2021,8,20,3.39,1.73,5.78,2.17,0.34,0.86,0.17,7.45,62.16
2021,8,21,3.35,2.02,6.76,1.98,0.34,1.05,0.21,8.62,64.35
2021,8,22,5.01,4.1,7.23,2.1,0.51,1.52,0.3,12.54,93.8
2021,8,23,4.38,3.54,7.18,1.92,0.45,1.36,0.27,11.19,82.8
2021,8,24,4.99,3.99,7.22,2.24,0.51,1.52,0.3,12.48,93.34
2021,8,25,5.71,5.39,7.3,2.09,0.59,1.65,0.33,14,105.91
2021,8,26,6.56,6.96,7.15,2.02,0.67,1.77,0.35,15.58,121.26
2021,8,27,6.36,7.15,6.5,1.59,0.66,1.59,0.31,14.06,114.95
2021,8,28,6.74,8.35,6.73,1.24,0.7,1.77,0.35,15.14,122.04
2021,8,29,4.97,4.46,6.84,2.2,0.52,1.53,0.3,12.34,93.91
2021,8,30,5.8,5.98,7.01,2.02,0.61,1.69,0.34,13.77,106.45
