-BEGIN HEADER-,,,,,,,,,,,Phoenix
2020,9,6,6.86,9.33,6.97,0.92,0.73,2.12,0.41,16.65,129.11
2020,9,7,6.87,9.41,6.95,0.92,0.73,2.11,0.41,16.51,128.28
2020,9,8,5.13,3.59,5.94,2.67,0.55,1.41,0.28,11.52,94.46
2020,9,9,7.06,9.21,7.03,1.17,0.76,1.9,0.38,16.34,127.81
2020,9,10,6.83,8.52,6.9,1.59,0.74,-999,0.36,15.87,124.58
2020,9,11,5.2,2.47,6.37,3.67,0.57,1.35,0.27,11.64,93.29
2020,9,12,6.06,5.65,6.3,2.21,0.66,1.63,0.32,13.77,110.38
2020,9,13,5.73,5.07,5.98,2.29,0.63,1.49,0.3,12.83,104.85
2020,9,14,6.04,6.96,6.04,1.52,0.67,1.65,0.33,13.93,112.14
2020,9,15,6.24,7.88,6.32,1.3,0.7,1.8,0.35,14.77,117
2020,9,16,6.56,9.12,6.54,1,0.73,-999,0.38,15.29,120.98
2020,9,17,6.38,8,6.43,1.39,0.72,1.89,0.37,14.75,117
2020,9,18,5.92,6.1,6.05,1.96,0.67,1.72,0.34,13.69,109.66
2020,9,19,6.09,7.53,6.11,1.34,0.7,1.8,0.35,14.41,114.47
2020,9,20,6.1,7.84,6.11,1.24,0.7,1.76,0.34,14.47,114.8
2020,9,21,4.6,3.52,5.86,2.47,0.53,1.43,0.28,11.37,87.23
2020,9,22,5.74,6.81,6.1,1.4,0.67,1.77,0.35,14.07,109.19
2020,9,23,6.32,9.12,6.31,0.91,0.74,1.83,0.36,14.77,116.56
2020,9,24,6.2,9.17,6.15,0.82,0.73,1.79,0.35,14.74,116.42
2020,9,25,6.23,9.26,6.23,0.78,0.74,1.77,0.35,14.78,116.34
2020,9,26,6.33,9.8,6.3,0.68,0.76,1.76,0.35,14.82,116.77
2020,9,27,6.36,10.02,6.33,0.64,0.77,1.72,0.34,14.8,116.66
2020,9,28,6.24,9.83,6.22,0.66,0.76,1.7,0.34,14.58,115.11
2020,9,29,6.27,9.75,6.23,0.72,0.77,1.68,0.34,14.27,113.38
2020,9,30,6.16,9.7,6.13,0.67,0.76,1.63,0.33,14.28,113.14
2020,10,1,6.17,9.77,6.17,0.68,0.77,1.57,0.31,14.16,112.12
2020,10,2,6.32,10.17,6.29,0.67,0.79,1.52,0.3,13.91,110.8
2020,10,3,6.02,9.1,6.05,0.83,0.76,1.52,0.3,13.67,108.55
2020,10,4,5.94,9.2,5.92,0.78,0.75,1.42,0.29,13.4,107.24
2020,10,5,5.59,6.4,5.89,1.66,0.71,1.41,0.28,13.02,101.95
2020,10,6,5.82,9.08,5.79,0.75,0.75,1.43,0.29,13.19,105.74
2020,10,7,5.59,7.81,5.75,1.21,0.73,1.45,0.29,12.88,102.15
2020,10,8,5.42,7.46,5.57,1.34,0.7,1.45,0.29,12.8,101.27
2020,10,9,5.72,9.22,5.72,0.72,0.75,-999,0.29,13.04,104.16
2020,10,10,5.69,9.3,5.66,0.67,0.75,1.51,0.3,13.02,103.88
2020,10,11,5.61,9.51,5.56,0.57,0.75,1.41,0.28,13.01,103.93
2020,10,12,5.54,9.28,5.52,0.6,0.74,1.38,0.27,12.81,102.37
2020,10,13,5.6,9.22,5.62,0.68,0.76,1.38,0.27,12.65,101.04
2020,10,14,5.59,9.35,5.59,0.64,0.77,1.37,0.27,12.53,100.36
2020,10,15,5.44,9.34,5.41,0.59,0.75,1.34,0.27,12.32,99.3
2020,10,16,5.52,9.77,5.48,0.57,0.77,-999,0.27,12.45,100.06
2020,10,17,5.25,8.26,5.34,0.84,0.73,1.3,0.26,11.97,95.4
2020,10,18,5.18,7.98,5.23,0.88,0.73,-999,0.24,11.62,93.71
2020,10,19,5.06,7.85,5.11,0.88,0.72,1.16,0.23,11.28,91.7
2020,10,20,5.03,7.91,5.06,0.82,0.72,1.12,0.23,11.29,91.55
2020,10,21,4.87,7.3,4.99,1.03,0.7,1.05,0.21,10.81,87.95
2020,10,22,5.01,8.6,5,0.62,0.73,1.09,0.22,11.38,92.3
2020,10,23,4.92,8.02,4.93,0.72,0.73,1.1,0.22,11.29,91.27
2020,10,24,3.37,1.88,4.86,2.39,0.5,0.94,0.18,8.54,63.4
2020,10,25,4.56,6.65,4.82,1.07,0.68,1.02,0.2,10.48,83.77
2020,10,26,4.88,6.92,4.9,1.23,0.73,0.92,0.19,10.55,85.71
2020,10,27,4.88,8.06,4.83,0.88,0.74,0.82,0.16,10.64,87.33
2020,10,28,4.93,9.23,4.9,0.53,0.76,-999,0.19,10.95,89.33
2020,10,29,4.9,8.95,4.87,0.58,0.76,0.97,0.2,10.82,88.3
2020,10,30,4.48,6.53,4.74,1.23,0.7,0.95,0.2,10.2,81.67
2020,10,31,3.82,4.25,4.71,1.65,0.6,0.91,0.18,8.9,69.18
2020,11,1,4.42,6.9,4.53,0.95,0.7,0.95,0.2,9.88,80.58
2020,11,2,3.84,4.35,4.41,1.67,0.62,0.88,0.17,8.98,71.05
2020,11,3,4.29,6.45,4.46,1.1,0.69,0.92,0.19,9.69,78.45
2020,11,4,4.6,8.68,4.55,0.57,0.75,0.93,0.19,10.09,83.07
2020,11,5,4.4,7.72,4.44,0.74,0.72,0.88,0.18,9.88,80.77
2020,11,6,1.9,0.85,4.27,1.48,0.31,0.5,0.1,5.02,35.95
2020,11,7,3.47,5.1,4.29,1.13,0.58,0.71,0.14,7.96,63.37
2020,11,8,3.08,4.34,4.42,1.37,0.52,0.6,0.12,7.2,56.16
2020,11,9,4.28,7.95,4.43,0.8,0.73,0.72,0.15,9.3,76.51
2020,11,10,4.48,9.09,4.43,0.47,0.77,0.7,0.14,9.59,79.64
2020,11,11,4.44,8.98,4.4,0.52,0.77,0.81,0.16,9.55,79.09
2020,11,12,4.05,6.15,4.26,1.32,0.7,0.8,0.16,9.23,73.65
2020,11,13,4.3,8.66,4.24,0.52,0.75,0.8,0.16,9.53,77.65
2020,11,14,4.26,8.76,4.2,0.49,0.75,0.76,0.16,9.39,76.94
2020,11,15,4.24,8.84,4.23,0.52,0.75,-999,0.16,9.41,76.66
2020,11,16,4.19,8.39,4.21,0.56,0.75,0.84,0.17,9.41,76.08
2020,11,17,4.07,7.94,4.06,0.65,0.73,0.79,0.16,9.06,73.92
2020,11,18,3.96,7.85,3.9,0.59,0.72,0.75,0.15,8.89,73.05
2020,11,19,4.04,8.12,4.05,0.58,0.73,0.8,0.16,9.06,73.5
2020,11,20,3.62,4.83,3.89,1.55,0.66,0.77,0.16,8.54,67.76
2020,11,21,3.55,4.26,3.9,1.65,0.66,0.74,0.15,8.35,66
2020,11,22,3.39,3.94,3.86,1.74,0.63,0.7,0.14,7.86,62.02
2020,11,23,3.7,5.88,3.92,1.1,0.7,0.7,0.14,8.24,66.37
2020,11,24,3.97,8.37,3.95,0.52,0.75,-999,0.12,8.59,70.88
2020,11,25,3.99,8.46,3.95,0.47,0.76,0.62,0.12,8.68,71.45
2020,11,26,3.99,8.6,3.93,0.45,0.76,0.62,0.12,8.55,70.68
2020,11,27,3.85,8.19,3.84,0.53,0.74,-999,0.12,8.3,68.96
2020,11,28,3.93,8.46,3.87,0.47,0.76,0.65,0.13,8.41,69.84
2020,11,29,3.91,8.48,3.85,0.47,0.76,0.62,0.12,8.33,69.3
2020,11,30,3.73,6.8,3.85,1,0.73,0.6,0.12,7.94,65.32
2020,12,1,3.87,8.33,3.81,0.49,0.76,0.57,0.12,8.21,68.16
2020,12,2,3.91,8.64,3.85,0.46,0.77,0.55,0.11,8.19,68.12
2020,12,3,3.91,8.72,3.85,0.44,0.77,0.55,0.11,8.23,68.37
2020,12,4,3.97,8.97,3.92,0.43,0.79,0.59,0.12,8.19,68.2
2020,12,5,3.87,8.71,3.81,0.43,0.77,0.59,0.12,8.14,67.78
2020,12,6,3.76,8.04,3.77,0.59,0.75,0.57,0.12,7.99,66.3
2020,12,7,3.2,3.96,3.74,1.61,0.64,0.52,0.1,7.12,56.63
2020,12,8,3.05,3.44,3.66,1.72,0.62,0.52,0.11,6.98,54.99
2020,12,9,3.58,6.76,3.68,0.81,0.73,0.52,0.11,7.55,62.49
2020,12,10,1.38,1.67,3.41,0.81,0.28,0.27,0.05,3.72,27.09
2020,12,11,2.82,3.47,3.55,1.56,0.58,0.44,0.09,6.49,51.12
2020,12,12,3.46,6.27,3.56,0.78,0.7,0.5,0.1,7.61,62.77
2020,12,13,3.6,7.22,3.73,0.74,0.73,0.52,0.1,7.61,63.04
2020,12,14,3.58,7.24,3.61,0.65,0.73,0.52,0.1,7.73,64.06
2020,12,15,3.77,8.7,3.72,0.41,0.77,0.55,0.11,7.96,66.29
2020,12,16,3.72,8.7,3.66,0.44,0.77,0.56,0.12,7.84,65.59
2020,12,17,2,0.84,3.56,1.67,0.41,0.44,0.09,5.27,37.94
2020,12,18,3.65,8.47,3.6,0.43,0.75,0.53,0.11,7.8,65.21
2020,12,19,3.68,8.55,3.62,0.44,0.76,0.52,0.1,7.8,65.16
2020,12,20,3.61,8.1,3.57,0.46,0.74,0.57,0.12,7.87,65.33
2020,12,21,3.69,8.48,3.65,0.44,0.76,0.58,0.12,7.91,65.62
2020,12,22,3.45,6.3,3.62,0.96,0.71,0.52,0.1,7.5,60.95
2020,12,23,3.64,7.05,3.77,0.84,0.75,0.49,0.1,7.62,62.57
2020,12,24,2,0.82,3.76,1.67,0.41,0.38,0.08,5.27,37.18
2020,12,25,3.46,7.21,3.52,0.6,0.71,0.51,0.1,7.59,62.84
2020,12,26,3.57,7.76,3.53,0.55,0.73,0.52,0.1,7.77,64.47
2020,12,27,3.17,5.14,3.51,1.13,0.65,0.5,0.1,7.16,57.67
2020,12,28,3.12,5.03,3.56,1.05,0.63,0.49,0.1,7.14,56.96
2020,12,29,3.28,6,3.54,0.83,0.66,0.45,0.09,7.28,59.51
2020,12,30,3.83,8.94,3.78,0.43,0.77,0.47,0.09,7.98,66.35
2020,12,31,2.32,1.41,3.62,1.8,0.47,0.4,0.08,5.7,42.32
2021,1,1,3.73,8.43,3.69,0.45,0.75,0.48,0.09,7.98,66.34
2021,1,2,3.26,5.72,3.63,1.12,0.66,0.45,0.09,7.14,58.31
2021,1,3,3.17,4.83,3.59,1.39,0.63,0.45,0.09,7.17,57.5
2021,1,4,3.64,7.71,3.6,0.56,0.73,0.49,0.09,7.97,66.08
2021,1,5,3.8,8.51,3.75,0.45,0.76,0.51,0.1,8.11,67.37
2021,1,6,3.23,4.32,3.79,1.66,0.64,0.47,0.09,7.27,57.48
2021,1,7,3.61,6.72,3.7,0.91,0.71,0.5,0.1,7.86,64.49
2021,1,8,3.03,4.4,3.73,1.38,0.59,0.46,0.09,6.83,54.13
2021,1,9,3.95,8.65,3.89,0.49,0.77,0.55,0.11,8.35,68.94
2021,1,10,3.83,7.65,3.82,0.64,0.74,0.53,0.1,8.12,67.09
2021,1,11,3.86,8.17,3.83,0.54,0.74,0.54,0.11,8.27,68.38
2021,1,12,3.87,7.54,3.94,0.82,0.74,0.52,0.1,8.26,67.59
2021,1,13,3.53,4.33,3.85,1.58,0.67,0.53,0.11,7.92,63.09
2021,1,14,3.73,5.91,3.94,1.12,0.7,0.59,0.12,8.4,66.76
2021,1,15,4,8.24,3.99,0.52,0.75,0.57,0.11,8.74,71.21
2021,1,16,3.9,7.27,3.97,0.78,0.73,0.6,0.12,8.69,70.18
2021,1,17,4.16,8.85,4.14,0.47,0.77,0.59,0.12,8.94,72.88
2021,1,18,3.68,5.89,4.02,1.05,0.68,0.62,0.12,8.44,66.61
2021,1,19,1.89,1.1,3.85,1.43,0.34,0.41,0.09,5.2,36.8
2021,1,20,3.29,4.55,3.8,1.33,0.6,0.53,0.11,7.71,61.04
2021,1,21,3.5,5.71,3.82,0.93,0.63,0.59,0.12,8.11,65.2
2021,1,22,2.46,2.92,3.97,1.31,0.45,0.47,0.09,6.21,46.54
2021,1,23,2.66,2.02,4.07,1.82,0.48,0.51,0.1,6.72,49.77
2021,1,24,2.46,2.43,4.04,1.58,0.44,0.46,0.09,6.2,46.57
2021,1,25,1.45,1.06,4.03,1.02,0.25,0.3,0.06,4.05,28.66
2021,1,26,2.88,3.2,4.23,1.4,0.5,0.52,0.11,6.88,52.55
2021,1,27,4.34,8.61,4.3,0.56,0.75,0.79,0.16,9.72,78.79
2021,1,28,3.56,3.31,4.32,2.05,0.61,0.8,0.16,8.58,65.55
2021,1,29,2.07,2.25,4.28,1.26,0.35,0.47,0.09,5.32,39.29
2021,1,30,4.4,8.69,4.41,0.56,0.74,0.71,0.14,9.9,80.14
2021,1,31,4.32,6.74,4.51,1,0.73,0.82,0.16,9.94,78.66
2021,2,1,1.9,1,4.22,1.45,0.31,0.54,0.11,5.38,37.8
2021,2,2,3.83,3.81,4.24,1.79,0.63,0.91,0.18,9.25,72
2021,2,3,3.81,4.45,4.43,1.56,0.62,0.89,0.18,9.23,71.68
2021,2,4,4.81,9.32,4.77,0.54,0.78,0.98,0.2,10.67,85.52
2021,2,5,4.83,9.61,4.78,0.46,0.77,0.84,0.17,10.85,86.79
2021,2,6,4.92,9.77,4.87,0.46,0.78,0.84,0.16,10.94,87.59
2021,2,7,4.86,8.77,4.86,0.6,0.77,0.87,0.17,11.02,87.26
2021,2,8,4.93,9.38,4.9,0.55,0.77,0.83,0.16,11.05,88.29
2021,2,9,3.73,3.05,4.87,2.32,0.58,0.78,0.16,9.1,68.45
2021,2,10,4.11,5.24,4.78,1.54,0.63,0.88,0.18,9.77,75.5
2021,2,11,5.02,9.35,4.97,0.56,0.77,1.02,0.2,11.33,90.52
2021,2,12,4.17,5.77,4.8,1.24,0.63,0.98,0.2,9.95,77.15
2021,2,13,3.8,3.17,4.96,2.4,0.57,0.86,0.17,9.57,71.41
2021,2,14,5.05,8.51,5.22,0.93,0.75,0.97,0.2,11.57,90.7
2021,2,15,4.38,3.38,5.12,2.64,0.65,0.92,0.19,10.61,80.84
2021,2,16,5.08,8.65,5.18,0.78,0.74,0.95,0.2,11.46,91.27
2021,2,17,5.41,9.93,5.45,0.54,0.78,1.02,0.2,12.17,95.98
2021,2,18,5.56,10.32,5.51,0.48,0.8,1.08,0.22,12.39,98.21
2021,2,19,5.53,10.01,5.48,0.53,0.79,1.22,0.25,12.52,98.91
2021,2,20,5.59,10.03,5.54,0.53,0.79,1.31,0.27,12.59,99.48
2021,2,21,5.71,10.41,5.66,0.48,0.8,1.33,0.27,12.91,101.62
2021,2,22,5.85,10.63,5.8,0.48,0.81,1.16,0.23,12.89,101.98
2021,2,23,5.6,8.83,5.73,1.02,0.77,1.17,0.23,12.73,99.57
2021,2,24,5.65,9.97,5.6,0.57,0.77,1.17,0.23,12.88,101.97
2021,2,25,5.88,10.49,5.84,0.54,0.8,1.27,0.26,13.17,103.84
2021,2,26,5.79,9.36,5.86,0.85,0.77,1.27,0.26,13.2,103.09
2021,2,27,5.99,10.47,5.94,0.57,0.8,1.23,0.25,13.26,104.79
2021,2,28,6.18,10.98,6.15,0.56,0.82,1.16,0.23,13.62,106.91
2021,3,1,6.1,10.53,6.05,0.59,0.8,1.05,0.21,13.49,106.41
2021,3,2,6.1,10.38,6.05,0.62,0.8,1.21,0.24,13.76,107.77
2021,3,3,6.04,9.56,6.01,0.78,0.78,1.32,0.27,13.76,107.62
2021,3,4,5.77,8.84,5.98,1.14,0.74,1.45,0.29,13.66,105.96
2021,3,5,6.18,10.36,6.15,0.6,0.79,1.56,0.31,14.29,111.38
2021,3,6,6.11,9.36,6.15,0.83,0.77,1.51,0.3,14.12,109.81
2021,3,7,5.04,4,6.14,3.02,0.63,1.37,0.27,12.19,91.98
2021,3,8,6.05,7.95,6.19,1.13,0.75,1.59,0.32,14.15,109.34
2021,3,9,6.09,8.74,6.23,1.1,0.75,1.55,0.31,14.13,110.09
2021,3,10,6.08,8.77,6.32,0.94,0.74,1.57,0.31,14.34,110.57
2021,3,11,4.59,4,6.3,2.16,0.55,1.36,0.27,11.54,85.34
2021,3,12,4.4,4.14,6.22,1.98,0.53,1.16,0.23,10.95,81.9
2021,3,13,3.95,3.19,6.2,2.39,0.48,0.94,0.19,9.97,74.55
2021,3,14,6.29,8.22,6.43,1.25,0.75,1.38,0.28,14.51,112.91
2021,3,15,5.37,5.08,6.45,2.16,0.63,1.52,0.3,13.38,99.86
2021,3,16,6.17,8.42,6.7,1.35,0.73,1.53,0.3,14.63,111.84
2021,3,17,6.6,9.68,6.66,0.86,0.77,1.63,0.33,15.45,119.7
2021,3,18,6.7,9.91,6.71,0.85,0.77,1.77,0.35,15.61,121.02
2021,3,19,6.79,10.24,6.76,0.77,0.78,1.77,0.35,15.67,122
2021,3,20,6.61,9.85,6.67,0.96,0.76,1.91,0.38,15.91,122.79
2021,3,21,7.03,10.31,7.01,0.87,0.8,1.9,0.38,15.94,123.73
2021,3,22,7.06,10.71,7.06,0.76,0.8,1.69,0.34,16.27,125.65
2021,3,23,3.16,2.27,6.53,1.95,0.35,0.87,0.17,8.55,61.66
2021,3,24,6.38,7.89,6.79,1.49,0.71,1.25,0.25,14.88,115.41
2021,3,25,4.54,2.32,6.85,3.1,0.5,1.13,0.23,11.72,85.6
2021,3,26,4.32,3.53,6.84,2.35,0.48,1.05,0.21,11.16,81.7
2021,3,27,7.08,10.1,7.12,0.87,0.77,1.48,0.3,16.63,127.97
2021,3,28,7.13,10.17,7.22,0.83,0.77,1.7,0.34,16.93,129.4
2021,3,29,6.83,7.18,7.33,2.33,0.73,1.73,0.34,16.15,122.3
2021,3,30,7.29,10.14,7.37,0.88,0.78,1.88,0.38,17.08,130.52
2021,3,31,7.37,10.46,7.41,0.77,0.79,1.77,0.36,17.37,132.69
2021,4,1,6.98,8.6,7.13,1.46,0.74,1.71,0.34,16.17,125.91
2021,4,2,7.33,10.24,7.33,0.93,0.77,1.83,0.37,16.7,130.66
2021,4,3,7.13,9.86,7.19,0.91,0.75,1.95,0.39,17.12,132.38
2021,4,4,7.24,9.29,7.35,1.15,0.76,2.09,0.41,17.24,132.77
2021,4,5,6.89,7.01,7.41,2,0.72,-999,0.41,16.66,126.55
2021,4,6,7.5,9.87,7.57,1.08,0.77,2.3,0.45,17.7,136
2021,4,7,7.52,10.72,7.56,0.9,0.77,2.33,0.45,17.86,137.55
2021,4,8,6.95,7.23,7.44,2.3,0.71,2.09,0.41,16.74,128.09
2021,4,9,7.76,11.07,7.76,0.79,0.79,2.16,0.43,18.07,139.42
2021,4,10,7.53,9.62,7.75,1.46,0.77,2.24,0.44,17.68,135.72
2021,4,11,6.48,4.04,7.65,3.66,0.66,1.98,0.39,15.64,117.8
2021,4,12,7.57,9.95,7.62,1.03,0.76,2.22,0.44,17.79,137.53
2021,4,13,7.54,9.43,7.73,1.36,0.75,2.17,0.43,18.02,138.09
2021,4,14,7.33,7.41,7.93,2.35,0.73,2.1,0.41,17.46,132.16
2021,4,15,7.36,6.34,8.03,3.14,0.73,2.07,0.41,17.26,131.06
2021,4,16,6.48,5.38,7.94,3.19,0.64,1.89,0.38,15.48,116.84
2021,4,17,7.38,9.16,7.9,1.51,0.73,2.01,0.4,17.2,132.61
2021,4,18,6.52,6.8,7.68,2.12,0.64,1.73,0.34,15.49,118.98
2021,4,19,7.84,10.09,7.97,1.12,0.77,-999,0.4,18.37,141.74
2021,4,20,8.05,10.77,8.12,0.95,0.78,2.09,0.42,18.47,143.06
2021,4,21,8.09,10.73,8.12,1.03,0.78,2.18,0.43,18.83,145.19
2021,4,22,8.01,10.47,8.08,0.93,0.77,2.09,0.41,19.09,146.27
2021,4,23,7.96,10.57,7.98,0.93,0.77,1.91,0.38,18.73,145.11
2021,4,24,8.28,11.36,8.3,0.8,0.79,2.23,0.45,19.31,148.61
2021,4,25,8.17,10.33,8.31,1.19,0.78,2.27,0.45,19.27,147.29
2021,4,26,5.41,2,8,3.84,0.52,1.7,0.34,13.8,100.71
2021,4,27,7.7,9.03,8.13,1.54,0.73,1.99,0.4,18.61,141.83
2021,4,28,7.22,7.88,7.99,1.78,0.68,1.73,0.35,17.46,133.41
2021,4,29,8.18,11.07,8.19,0.82,0.77,2.19,0.44,19.61,151.18
2021,4,30,8.33,11.36,8.35,0.78,0.78,2.52,0.49,19.79,152.16
2021,5,1,6.92,3.51,8.4,4.54,0.65,2.21,0.44,16.77,125.56
2021,5,2,8.44,11.19,8.46,0.89,0.78,2.62,0.51,19.91,152.62
2021,5,3,8.32,10.77,8.36,1.02,0.77,2.39,0.48,19.78,152.05
2021,5,4,8.38,11.12,8.41,0.9,0.77,2.38,0.48,19.94,153.4
2021,5,5,7.71,8.3,8.39,2.31,0.71,2.3,0.45,18.37,140.47
2021,5,6,8.45,11.18,8.48,0.95,0.78,2.41,0.48,19.79,152.84
2021,5,7,8.5,11.44,8.55,0.94,0.78,-999,0.48,19.92,153.61
2021,5,8,8.49,11.49,8.55,0.86,0.77,-999,0.49,20.18,154.95
2021,5,9,8.64,11.61,8.66,0.88,0.79,2.36,0.47,20.05,154.71
2021,5,10,8.75,11.81,8.78,0.87,0.8,2.41,0.48,20.37,156.38
2021,5,11,8.77,11.85,8.79,0.83,0.8,2.41,0.48,20.41,156.76
2021,5,12,8.64,11.46,8.71,1,0.78,-999,0.45,19.91,154.42
2021,5,13,8.75,11.55,8.77,0.92,0.79,2.44,0.48,20.16,155.73
2021,5,14,8.53,11.03,8.6,1.08,0.77,-999,0.46,19.98,154.53
2021,5,15,8.59,11.57,8.64,0.91,0.77,-999,0.46,20.37,156.89
2021,5,16,8.65,11.27,8.68,0.97,0.77,2.34,0.47,20.46,157.24
2021,5,17,8.38,10.24,8.44,1.29,0.75,2.22,0.45,19.73,153.15
2021,5,18,8.23,9.85,8.36,1.37,0.73,2.27,0.45,19.77,152.77
2021,5,19,8.51,11,8.54,1.02,0.76,2.48,0.49,20.59,158.02
2021,5,20,7.69,8.39,8.57,1.62,0.69,2.55,0.5,19.3,144.37
2021,5,21,8.69,10.28,9,1.23,0.77,2.65,0.52,20.81,157.01
2021,5,22,8.9,11.92,8.96,0.95,0.79,2.4,0.48,20.95,160.48
2021,5,23,8.82,11.92,8.93,0.94,0.78,-999,0.46,20.79,159.8
2021,5,24,8.78,11.84,8.87,0.9,0.78,-999,0.47,20.85,160.18
2021,5,25,7.59,7.48,8.78,3.31,0.67,2.12,0.42,18.2,138.54
2021,5,26,6.58,3.81,8.78,4.04,0.58,2.03,0.41,16.28,120.62
2021,5,27,8.8,11.79,8.85,0.86,0.77,2.61,0.52,20.99,160.99
2021,5,28,8.89,12.09,9.01,0.96,0.78,-999,0.48,20.8,160.55
2021,5,29,8.98,12.44,9.04,0.72,0.79,2.77,0.55,21.44,163.48
2021,5,30,9,12.21,9.06,0.84,0.79,2.66,0.52,21.26,162.46
2021,5,31,8.91,11.86,8.96,0.88,0.78,2.38,0.48,20.89,160.8
2021,6,1,8.55,10.72,8.61,1.1,0.75,2.3,0.46,20.38,157.6
2021,6,2,8.07,8.7,8.4,1.92,0.71,2.15,0.43,19.11,148.97
2021,6,3,8.45,10.47,8.55,1.15,0.74,2.34,0.47,20.3,156.95
2021,6,4,8.23,9.79,8.54,1.48,0.72,2.31,0.46,19.91,153.5
2021,6,5,8.54,10.8,8.61,1.09,0.74,2.44,0.48,20.64,159.19
2021,6,6,8.74,11.09,8.86,0.99,0.77,2.65,0.52,21.09,161.05
2021,6,7,7.79,6.06,8.78,3.36,0.68,2.52,0.49,19.16,144.07
2021,6,8,8.43,9.43,8.9,1.89,0.73,2.69,0.52,20.1,153.55
2021,6,9,7.96,6.35,8.8,3.58,0.7,2.69,0.53,19.38,146.8
2021,6,10,8.54,9.74,8.97,1.98,0.74,3.01,0.58,20.99,158.43
2021,6,11,9.21,12.68,9.33,0.82,0.8,-999,0.58,21.65,164.88
2021,6,12,8.98,11.9,9.08,0.89,0.78,2.97,0.58,21.68,164.75
2021,6,13,8.71,11.25,8.86,1.11,0.76,-999,0.52,20.75,160.04
2021,6,14,8.2,9.03,8.48,1.67,0.71,2.52,0.49,19.17,149.6
2021,6,15,8.15,7.91,8.43,2.12,0.71,2.48,0.48,18.93,148.01
2021,6,16,7.83,7.29,8.15,2.34,0.68,2.59,0.51,19.19,148.88
2021,6,17,7.87,7.73,8.11,2.16,0.69,2.55,0.49,18.65,146.5
2021,6,18,8.26,9.11,8.37,1.67,0.72,2.77,0.53,19.95,154.74
2021,6,19,8.36,9.52,8.42,1.53,0.73,2.59,0.5,19.61,153.66
2021,6,20,8.39,9.57,8.61,1.53,0.73,-999,0.52,20.45,157.01
2021,6,21,8.56,10.96,8.61,1.07,0.74,2.82,0.55,21.05,161.62
2021,6,22,6.54,5.18,8.12,2.92,0.57,2.23,0.44,16.3,124.45
2021,6,23,4.34,3.57,7.88,2.03,0.38,1.59,0.32,12,88.63
2021,6,24,8.06,9.31,8.37,1.43,0.7,2.82,0.55,20.53,156.3
2021,6,25,8.6,11.18,8.7,1.04,0.75,2.87,0.56,21.48,163.31
2021,6,26,8.69,11.04,8.78,1.12,0.76,2.63,0.52,20.7,159.6
2021,6,27,8.41,10.22,8.75,1.41,0.73,2.5,0.49,20.48,156.49
2021,6,28,8.24,9.51,8.5,1.4,0.72,2.57,0.51,20.7,157.33
2021,6,29,6.87,5.99,8.29,2.89,0.6,2.16,0.43,17.73,133.44
2021,6,30,7.33,7.1,8.09,2.33,0.64,2.39,0.48,18.8,142.92
2021,7,1,7.81,9.05,8.17,1.39,0.68,2.6,0.51,19.82,151.67
2021,7,2,6.25,4.66,8.05,2.72,0.55,2.27,0.45,16.73,124.07
2021,7,3,6.54,4.88,8,3.06,0.57,2.38,0.47,17.27,129.37
2021,7,4,7.3,6.95,8.16,2.37,0.64,2.63,0.52,18.99,143.09
2021,7,5,7.42,7.2,8.32,1.86,0.65,2.82,0.55,19.45,144.56
2021,7,6,8.36,10.29,8.48,1.09,0.73,2.85,0.55,20.8,158.91
2021,7,7,8.22,9.22,8.54,1.56,0.72,2.76,0.54,20.47,155.49
2021,7,8,8.15,9.85,8.26,1.11,0.72,2.77,0.54,20.68,158.05
2021,7,9,7.98,9.36,8.12,1.24,0.7,2.72,0.53,20.29,155.51
2021,7,10,7.14,5.73,8,2.76,0.63,2.46,0.48,18.25,138.46
2021,7,11,7.4,7.03,7.87,1.91,0.66,2.45,0.48,18.75,143.81
2021,7,12,7.53,7.51,7.66,1.89,0.66,2.32,0.45,18.26,144.04
2021,7,13,6.27,3.42,7.52,3.7,0.55,2.07,0.41,15.91,122.77
2021,7,14,6.3,4.96,7.54,2.49,0.56,2.26,0.44,16.5,125.52
2021,7,15,6.55,5.08,7.8,2.79,0.58,2.29,0.45,16.96,128.4
2021,7,16,7.34,7.24,7.81,2.02,0.66,2.54,0.49,18.73,143.59
2021,7,17,6.23,5.6,7.94,2.33,0.55,2.23,0.44,16.75,124.12
2021,7,18,5.49,2.96,7.97,3.6,0.49,1.98,0.39,14.99,109.79
2021,7,19,5.16,2.55,7.91,3.12,0.46,2.05,0.41,14.48,103.71
2021,7,20,6.86,5.29,7.76,2.61,0.62,2.45,0.48,17.9,134.81
2021,7,21,6.3,4.77,7.61,2.63,0.56,2.23,0.44,16.31,123.23
2021,7,22,7.01,5.53,7.42,2.87,0.63,2.23,0.44,17.18,134.56
2021,7,23,2.04,0.84,7.71,1.48,0.19,0.8,0.16,6.41,43.99
2021,7,24,3.93,2.23,7.56,2.48,0.35,1.5,0.3,11.45,81.43
2021,7,25,3.37,1.38,7.62,2.44,0.3,1.3,0.26,10.02,70.6
2021,7,26,7.49,8.13,7.75,1.7,0.68,2.49,0.49,19.16,146.52
2021,7,27,7.57,8.07,7.92,1.54,0.69,2.64,0.52,19.53,147.68
2021,7,28,7.62,8.64,7.9,1.46,0.7,2.56,0.5,19.48,148.45
